term,invariant,mean_boot_1,mean_boot_2,sd_boot_1,sd_boot_2,mean_boot_difference,sd_boot_difference,mean_boot_fit,sd_boot_fit,n_boot,mean_random_1,mean_random_2,sd_random_1,sd_random_2,mean_random_difference,sd_random_difference,mean_random_fit,sd_random_fit,n_random,d_boot_low,d_boot,d_boot_high,d_random_low,d_random,d_random_high,type,run_number,computer
q5 ~1,FALSE,0.0445969169690645,0.0398995485251172,0.184265100235802,0.186613440969937,0.00469736844394727,0.358683712740091,0.698571654967047,0.0805374293906029,1000,0.0393722051370595,0.0385488840315104,0.0649277408482189,0.0600823653672742,0.00082332110554901,0.0885305376304975,0.94306248204651,0.0182760484574496,250,-0.0623284150647033,0.0253305260952744,0.112983129165644,-0.162150829165585,0.0131621894810974,0.188461996675769,Large Intercepts,1,computer11
lv ~~ lv,FALSE,1,1,1.32463204626228e-16,1.29145173414195e-16,6.24849139487525e-18,1.82259885543141e-16,0.753718083603473,0.0837334710770893,995,1,1,1.36567653444775e-16,1.27199253651342e-16,2.53765262771464e-17,1.87890222817794e-16,0.896958343585481,0.0369431593559775,420,-0.087872209870366,0,0.0878722098720683,-0.135250364081658,0,0.135250364081658,Small Residuals,1,computer11
lv ~~ lv,TRUE,1,1,1.57009245868378e-16,1.35973995551052e-16,8.88178419700125e-17,9.28879225241625e-17,0.955304782375133,0.011540360207028,5,1,1,1.32283859304624e-16,1.22334403993002e-16,-5.74253288599219e-19,1.79468480126073e-16,0.977328952455366,0.0197377406850929,580,,,,-0.115093048088761,0,0.115093048088761,Small Residuals,1,computer11
q1 ~~ q1,FALSE,0.610510927709676,0.609093170820514,0.089431735489042,0.0912704480847227,0.00141775688916131,0.088822667947606,0.76229333670176,0.0823313785587479,996,0.621338034983362,0.625141805907618,0.0916048632043091,0.089742303760928,-0.00380377092425613,0.0793216510335954,0.89697008682441,0.0367586772059156,416,-0.0721405812679376,0.0156908286416399,0.10351829649644,-0.177849339680212,-0.0419479430495931,0.0939787143551256,Small Residuals,1,computer11
q1 ~~ q1,TRUE,0.590898163404162,0.548848473934819,0.102476900727481,0.0702704058288377,0.0420496894693429,0.0841456839994691,0.954829912280701,0.0100862348227076,4,0.612374258070207,0.606408911462376,0.0829720285163098,0.0864677213052496,0.0059653466078305,0.0742324357178818,0.97709218798241,0.0194736539638076,584,,,,-0.0443512550881986,0.0703976191327894,0.1851163266653,Small Residuals,1,computer11
q2 ~~ q2,FALSE,0.865966663112389,0.864719141436481,0.0481293290380525,0.0493155272616648,0.0012475216759088,0.0536162726133149,0.771007518194382,0.0795889198045221,991,0.86854338903307,0.868670138860286,0.0433463649397719,0.0421010213229149,-0.000126749827215795,0.029915534998708,0.89781887779691,0.0362468189884572,424,-0.0624534416281046,0.0256027727507578,0.113652522695654,-0.137576495427361,-0.00296641882814151,0.131645410714049,Small Residuals,1,computer11
q2 ~~ q2,TRUE,0.859858206155698,0.863156319319931,0.0405840212342191,0.0540434271383982,-0.00329811316423301,0.0596160070075682,0.9553545897024,0.0133143900459141,9,0.857389242020928,0.855385825503183,0.0427479865887675,0.0451194202981311,0.00200341651774516,0.0326237479998454,0.976882602879844,0.0198535787482663,576,,,,-0.0699326086457742,0.0455843036405127,0.161081403701188,Small Residuals,1,computer11
q3 ~~ q3,FALSE,0.739211254647244,0.737524427859744,0.0714055309219505,0.0708241640069797,0.00168682678750038,0.0554321631866768,0.755337364537446,0.0833202894806543,994,0.735709080330407,0.738888164163417,0.0746100265299245,0.0764229484149555,-0.00317908383300949,0.0568738795704021,0.897544190205915,0.0367451387059305,419,-0.0642029224012173,0.0237195572543637,0.111636065994656,-0.177508952990277,-0.0420948449430044,0.0933444303992909,Small Residuals,1,computer11
q3 ~~ q3,TRUE,0.719644103477246,0.708551937338164,0.036569719871365,0.0509816860179685,0.0110921661390817,0.0552093084105479,0.9568417318123,0.00930885607772304,6,0.735680361998539,0.735317970904445,0.0693250293574979,0.0665207613338147,0.000362391094093737,0.0538932795549866,0.976890393491671,0.0198473355683382,581,,,,-0.10966111828753,0.00533419406298796,0.120327207447231,Small Residuals,1,computer11
q4 ~~ q4,FALSE,0.899343488815896,0.898436786105265,0.040660660860877,0.0420975880708481,0.000906702710631094,0.0407265588336527,0.81090403019241,0.0693309149605777,973,0.896222171897796,0.897760056043868,0.036186203753652,0.0357635809519801,-0.001537884146072,0.0247934251389021,0.897587874200967,0.0360724145448689,412,-0.066956780484079,0.0219087784117637,0.110768703019021,-0.179307874695117,-0.0427480811194409,0.0938377053577877,Small Residuals,1,computer11
q4 ~~ q4,TRUE,0.89052170560929,0.87740642393307,0.0368296694332802,0.0452698489177531,0.0131152816762203,0.041022446903988,0.95879291095769,0.0154308646177679,27,0.891686569431251,0.890041315794557,0.0396511876144297,0.0388151877591716,0.00164525363669394,0.0258479062753188,0.976848230196252,0.0199222042497779,588,,,,-0.0723960549514807,0.0419328727255092,0.156243947052365,Small Residuals,1,computer11
q5 ~~ q5,FALSE,0.827568842185875,0.826391472714719,0.0499138756743378,0.0509007370114784,0.00117736947115669,0.0458060664769954,0.769337502237939,0.0802553350083464,993,0.830114342124715,0.830778191094994,0.0489097866456914,0.0490326920223119,-0.000663848970279054,0.0386466456443438,0.897358618377474,0.0369319122990434,426,-0.0646106008121232,0.0233560003830387,0.111316716242298,-0.14784796252268,-0.0135558841602594,0.120744166908406,Small Residuals,1,computer11
q5 ~~ q5,TRUE,0.835845393683636,0.814653852171287,0.0123896602516042,0.0385066817355768,0.0211915415123497,0.0339224732541776,0.95993922387509,0.0104050484501666,7,0.825294950002145,0.823796664179546,0.0495485012499513,0.0483525409002519,0.00149828582259871,0.0381734642800768,0.977186709014561,0.0196658468805497,574,,,,-0.0851005890794862,0.0306058854306195,0.146299009526381,Small Residuals,1,computer11
lv ~~ lv,FALSE,1,1,1.30345023837257e-16,1.38156919942206e-16,-6.66133814775094e-19,1.91555814543216e-16,0.824702142702331,0.0651034023422935,1000,1,1,1.25488284494147e-16,1.21823600223662e-16,1.6296851737617e-18,1.65843753122728e-16,0.95475474646314,0.0284298845259939,545,-0.0876522540564174,0,0.0876522540580735,-0.118731194626414,0,0.118731194626414,Medium Residuals,1,computer11
q1 ~~ q1,FALSE,0.579815490765269,0.582608966516845,0.0832567102073165,0.0833512830228909,-0.00279347575157632,0.0947031351621892,0.835156304104953,0.0632613807926406,1000,0.56974104176223,0.566597034583913,0.0783907864831342,0.078048346523253,0.0031440071783176,0.0770574985783271,0.954802479550101,0.0280705035841526,550,-0.121187733236376,-0.0335335087755559,0.0541291058106134,-0.0780168349266522,0.0401945419353211,0.158387620861164,Medium Residuals,1,computer11
q2 ~~ q2,FALSE,0.891372851122021,0.891571062315468,0.0471337482613951,0.0462221845262225,-0.000198211193446192,0.0650634581892957,0.824738017373571,0.0646753525785073,1000,0.8911336329821,0.890299967501154,0.0358671192947764,0.0366427351841519,0.000833665480946091,0.0253101370211498,0.955599843582005,0.0283676717183208,557,-0.0918979737498093,-0.00424615210084029,0.0834067320816488,-0.0944610869906726,0.0229932275361506,0.140437205191068,Medium Residuals,1,computer11
q3 ~~ q3,FALSE,0.767331801782349,0.768504881384933,0.0661920079558519,0.065360234638295,-0.00117307960258401,0.0886447620824799,0.826925821882939,0.0647922065359685,1000,0.753572639718997,0.754653752247441,0.054028635408089,0.0547969680037081,-0.00108111252844329,0.0484951846349512,0.954812715950564,0.0277369084388202,542,-0.105485839776685,-0.0178340730933582,0.0698221561251228,-0.138925906550234,-0.0198682212754257,0.0991986437580493,Medium Residuals,1,computer11
q4 ~~ q4,FALSE,0.854593262285368,0.852378542480772,0.0463391817669887,0.0465336082280782,0.00221471980459586,0.0377274186513987,0.923465154326993,0.0420887102965985,909,0.855053410520741,0.854607654603679,0.0437887193163437,0.0448870137828626,0.000445755917061627,0.0323298721667304,0.955318466529186,0.0281881841583981,547,-0.0442611857095125,0.0476935160791973,0.139635090840503,-0.108464142237118,0.0100528457048802,0.128565231277061,Medium Residuals,1,computer11
q4 ~~ q4,TRUE,0.848854887723431,0.849416981220022,0.042294022835447,0.0454918515196339,-0.000562093496591224,0.0380253130681954,0.997838365928979,0.00318349910311524,91,0.853933002597058,0.85620917767875,0.0467983542541645,0.0465078881829642,-0.00227617508169144,0.0334532364039456,0.998631975643052,0.00268130678252457,453,,,,-0.179025913192464,-0.0487891054894435,0.081474675993751,Medium Residuals,1,computer11
q5 ~~ q5,FALSE,0.750690012423532,0.75044584326614,0.0726271619462402,0.0758175259375979,0.00024416915739195,0.112140582827639,0.82514869179653,0.0645321253176884,1000,0.751538470779114,0.748849250289508,0.0553899014385521,0.0566240376848215,0.00268922048960547,0.0481557371290552,0.955190234366362,0.0274070573228994,538,-0.084363785546955,0.00328893932304725,0.0909408411894537,-0.0715166246881647,0.0480129045293003,0.167520090081104,Medium Residuals,1,computer11
lv ~1,FALSE,-0.0506363271635919,-0.0455450395066273,0.0899219447893451,0.0938941954797829,-0.0050912876569646,0.120802624357645,0.954726496015183,0.0248989321779033,791,-0.0413458147132631,-0.0548252822442875,0.0913743812315757,0.0885942932050988,0.0134794675310244,0.110979361903505,0.969314144529489,0.0176502451284161,422,-0.15394679356236,-0.0553825064522815,0.0431992990095853,0.0146167804158999,0.14978006105703,0.284854647800033,Large Residuals,1,computer11
lv ~1,TRUE,-0.0408873909646542,-0.0463630507819307,0.0850327767844023,0.0967013813696042,0.00547565981727652,0.118710039381429,0.997267134910497,0.00343087463447812,209,-0.0450742452466223,-0.0477851044612566,0.0869186036068875,0.08613430250023,0.00271085921463435,0.108281140143802,0.998514018302014,0.00275556992307918,578,-0.131673293525389,0.0601362764366792,0.251873620104613,-0.0839763579335988,0.0313295099752362,0.146621806622493,Large Residuals,1,computer11
q1 ~1,FALSE,0,0,0,0,0,0,0.954726496015183,0.0248989321779033,791,0,0,0,0,0,0,0.969314144529489,0.0176502451284161,422,,,,,,,Large Residuals,1,computer11
q1 ~1,TRUE,0,0,0,0,0,0,0.997267134910497,0.00343087463447812,209,0,0,0,0,0,0,0.998514018302014,0.00275556992307918,578,,,,,,,Large Residuals,1,computer11
q2 ~1,FALSE,0.0110218316588036,0.0143089313481785,0.0818679956785626,0.081082477723382,-0.00328709968937488,0.133632105317754,0.957968827755898,0.022874763793741,740,0.0135485366926267,0.0141629730953545,0.065117692395236,0.059483743543538,-0.000614436402727786,0.0833132416926602,0.969103203049726,0.0172786433236991,413,-0.142241531959968,-0.0403443012887087,0.061566573869372,-0.146241940750882,-0.00985236265795098,0.126543192837467,Large Residuals,1,computer11
q2 ~1,TRUE,0.0200955371139453,0.00610729152939225,0.0863731033486122,0.082588415532164,0.0139882455845531,0.141343590503143,0.997445361052369,0.00333971558692543,260,0.0139569193306082,0.0124489582296272,0.06430704097623,0.0633903153035704,0.00150796110098095,0.0868859631028211,0.998404817560006,0.00284677518034136,587,-0.00673742906566835,0.165537546291827,0.337653294689552,-0.0907966506783126,0.0236171255050148,0.138020827863315,Large Residuals,1,computer11
q3 ~1,FALSE,-0.00902736495200646,-0.0125373303298521,0.0761002056261032,0.0759949953044236,0.00350996537784565,0.116353983869018,0.957467402168764,0.024155827019744,774,-0.0143657324003678,-0.0110705247121907,0.0643390365623994,0.06696993393312,-0.00329520768817712,0.0881353652078845,0.970261547558339,0.0171130456976131,424,-0.0534964725940691,0.0461548361369111,0.1457912226739,-0.184797350829623,-0.0501800671073619,0.0844668606336967,Large Residuals,1,computer11
q3 ~1,TRUE,-0.0114801188262002,-0.0114671788421312,0.0713631421832231,0.0757891892656818,-1.29399840689964e-05,0.111763199966175,0.997378265431068,0.00338993990346765,226,-0.0110047675707298,-0.0145492322288177,0.0655495699355982,0.0642221522852415,0.00354446465808786,0.0856436700677646,0.998522438483415,0.00280197742048279,576,-0.184553597341439,-0.000175792453988511,0.184202207703997,-0.0609021317734242,0.0546232905569943,0.170124974613023,Large Residuals,1,computer11
q4 ~1,FALSE,0.000261334986634598,0.00221691597738602,0.0610437324683572,0.0632462530348,-0.00195558099075142,0.0849031475480027,0.954967339052759,0.0247854133286637,799,0.00239641771649438,-0.00109651029443284,0.0653862396240326,0.0627277278974059,0.00349292801092722,0.0914242286071307,0.97016556407307,0.0165281449391877,421,-0.129523749762002,-0.0314630982059875,0.0666074082815093,-0.0806142860612967,0.0545167131463204,0.189615278188646,Large Residuals,1,computer11
q4 ~1,TRUE,-0.000360987239130324,0.00328178189649253,0.0616729107180945,0.0616410529817688,-0.00364276913562285,0.0848715037684186,0.997313306725455,0.00333289004492638,201,-0.00273400468774019,0.00257844925779053,0.0611824647930181,0.0630499010809729,-0.00531245394553072,0.0882842467297664,0.998540088449514,0.0026872225003266,579,-0.254595381393631,-0.0590812087254697,0.136506761623699,-0.200741449703398,-0.0855148144675945,0.0297487720914352,Large Residuals,1,computer11
q5 ~1,FALSE,0.126046947018829,0.125263766514331,0.0640004355254953,0.0648010984275105,0.000783180504498244,0.0934897137890342,0.955378410453958,0.0247609980864743,790,0.125053157380563,0.126846721494652,0.0634610497828749,0.062650727658363,-0.00179356411408972,0.088425050729018,0.97003745120196,0.0171153737768679,416,-0.086458521286682,0.0121608081697306,0.11077628477054,-0.164340822504101,-0.0284434511505908,0.107471050594331,Large Residuals,1,computer11
q5 ~1,TRUE,0.125080116372061,0.123038740986984,0.0630863454993263,0.0682925910836611,0.00204137538507701,0.0954777292848797,0.997433005906951,0.0034519378142223,210,0.125570370341035,0.122849613872391,0.0642273217878807,0.0610119537966769,0.00272075646864442,0.0882191802206555,0.998447634039604,0.00286578419536845,584,-0.160251265549359,0.0310517725520887,0.222317682788265,-0.0712864489645054,0.0434346208710969,0.158137071388783,Large Residuals,1,computer11
lv =~ q1,FALSE,0.614179497880423,0.614393420591378,0.0662301170135082,0.0670938208387049,-0.000213922710954615,0.0643699944301015,0.934112753016072,0.0350860565833833,873,0.610797545055629,0.610579090888481,0.0655870771664165,0.0667219358307088,0.000218454167147191,0.0599749956230475,0.945497938071894,0.0310469936736344,746,-0.0970200754747706,-0.00320899945858106,0.0906029965052408,-0.0981816518077471,0.00330205972719271,0.104784663282775,Invariant,1,computer12
lv =~ q1,TRUE,0.613231651468106,0.612254256860007,0.0585928425198442,0.0584883456027873,0.00097739460809949,0.0651781698620698,0.996695600649973,0.00399744603578901,127,0.605835900587948,0.60429613795183,0.0620301181939834,0.0609396618133478,0.00153976263611819,0.0546435858547333,0.99744216751722,0.00372866761266934,254,-0.229283018490994,0.0166960078639887,0.262641924834601,-0.148895929383501,0.0250419590802497,0.198955110498371,Invariant,1,computer12
lv =~ q2,FALSE,0.337503880760046,0.335147068564822,0.0804764848937338,0.0796291159356614,0.00235681219522459,0.121649242808617,0.936837247047759,0.0339267604589878,863,0.337273623102949,0.333566007654143,0.0768167536718267,0.0721180911793577,0.00370761544880582,0.105601755601114,0.946062689249272,0.0303804078448668,747,-0.0649225052541768,0.0294403090849382,0.123794586551927,-0.0516755244737823,0.0497636631099468,0.151186180164746,Invariant,1,computer12
lv =~ q2,TRUE,0.335681482067821,0.341288326313764,0.0735667358925482,0.0815376473186836,-0.0056068442459428,0.129563850638819,0.996946060400455,0.00398059780422332,137,0.337354445651357,0.342481375355714,0.0670681754112736,0.0701790384445893,-0.00512692970435674,0.0974990922943114,0.997169320090312,0.00381488171868411,253,-0.309025269814119,-0.0722024089188541,0.164753033173645,-0.248977690366507,-0.0746916906918387,0.0996683403326529,Invariant,1,computer12
lv =~ q3,FALSE,0.505018045997408,0.504919805489752,0.0888657607890412,0.0916857654219066,9.82405076555161e-05,0.142018826142701,0.935061448356452,0.0348794686508492,883,0.504950771474558,0.504642488895378,0.0796527438837186,0.0775261297806793,0.000308282579180199,0.109603266694065,0.946330827643802,0.0307449610042891,752,-0.0921908211623706,0.00108809412049505,0.0943667010117727,-0.0971558364673633,0.00392233840401152,0.10499920768126,Invariant,1,computer12
lv =~ q3,TRUE,0.501125943505904,0.509508466458038,0.0856969295874999,0.087111884689733,-0.00838252295213361,0.131076272332544,0.996692328496494,0.0042477485832227,117,0.509375839337898,0.517052025333018,0.0729563618277359,0.075916482834183,-0.00767618599511999,0.102110109598781,0.997456067065891,0.00366790684941223,248,-0.353312905830712,-0.0970117410563022,0.159498150143219,-0.279178857918169,-0.103103679526845,0.0730756965805559,Invariant,1,computer12
lv =~ q4,FALSE,0.366687714110123,0.367527385596244,0.0996109208650064,0.0986520887723682,-0.000839671486121175,0.164935535832239,0.938345530873277,0.0332766328383824,846,0.365546065942052,0.370925691782122,0.0778335332190028,0.0814554083953417,-0.00537962584007009,0.113268286615968,0.946328305398173,0.0309677445925391,746,-0.103766064619527,-0.00847017977297191,0.0868282108372791,-0.169028766943845,-0.0675280490253218,0.0339953151660378,Invariant,1,computer12
